"","Year","ZIP.code","age","Number.of.Visits","Age.adjusted.rate","County.Fips.code","County"
"2276",2012,92249,"child",31,129.3999023,6025,"imperial"
"2277",2012,92234,"child",92,68.09997559,6065,"riverside"
"2278",2012,92225,"child",74,141.6999512,6065,"riverside"
"2279",2012,92220,"child",104,141.6999512,6065,"riverside"
"2280",2012,92211,"child",13,54.5,6065,"riverside"
"2281",2012,92203,"child",33,49.79998779,6065,"riverside"
"2282",2012,92173,"child",73,82.19995117,6073,"san diego"
"2283",2015,95965,"child",41,83.5,6007,"butte"
"2284",2012,92154,"child",182,89.19995117,6073,"san diego"
"2285",2015,92879,"child",73,56.9,6065,"riverside"
"2286",2012,92130,"child",28,19.19999695,6073,"san diego"
"2287",2012,92126,"child",103,68.29998779,6073,"san diego"
"2288",2012,92124,"child",51,52.19998169,6073,"san diego"
"2289",2012,92120,"child",31,66,6073,"san diego"
"2290",2012,93660,"child",18,94.29998779,6019,"fresno"
"2291",2012,92119,"child",28,65.09997559,6073,"san diego"
"2292",2012,92118,"child",25,71.5,6073,"san diego"
"2293",2012,92117,"child",84,90.79998779,6073,"san diego"
"2294",2012,92111,"child",129,126.1999512,6073,"san diego"
"2295",2012,92110,"child",27,68.19995117,6073,"san diego"
"2296",2012,92105,"child",293,132.6999512,6073,"san diego"
"2297",2012,92104,"child",63,72.09997559,6073,"san diego"
"2298",2012,92102,"child",195,168.5,6073,"san diego"
"2299",2013,91723,"child",42,93,6037,"los angeles"
"2300",2012,92101,"child",24,100.7999878,6073,"san diego"
"2301",2016,92251,"child",92,157.9,6025,"imperial"
"2302",2013,92104,"child",76,92,6073,"san diego"
"2303",2012,92081,"child",33,57.79998779,6073,"san diego"
"2304",2012,92064,"child",48,45.3999939,6073,"san diego"
"2305",2012,92058,"child",60,63.19998169,6073,"san diego"
"2306",2016,92127,"child",38,26.6,6073,"san diego"
"2307",2012,92057,"child",93,65.39996338,6073,"san diego"
"2308",2016,90005,"child",64,79.7,6037,"los angeles"
"2309",2012,92056,"child",76,67.5,6073,"san diego"
"2310",2012,92040,"child",57,53.09997559,6073,"san diego"
"2311",2014,90022,"child",173,84.7,6037,"los angeles"
"2312",2012,92028,"child",70,44.3999939,6073,"san diego"
"2313",2014,90710,"child",60,96.2,6037,"los angeles"
"2314",2012,92027,"child",62,41.19998169,6073,"san diego"
"2315",2014,90813,"child",261,143.3,6037,"los angeles"
"2316",2012,92026,"child",42,33.3999939,6073,"san diego"
"2317",2014,92692,"child",28,29.6,6059,"orange"
"2318",2012,92024,"child",24,22.8999939,6073,"san diego"
"2319",2012,92021,"child",112,76.09997559,6073,"san diego"
"2320",2012,92011,"child",17,31,6073,"san diego"
"2321",2012,92008,"child",26,53.3999939,6073,"san diego"
"2322",2012,95953,"child",12,38.59997559,6101,"sutter"
"2323",2012,91978,"child",16,76.89996338,6073,"san diego"
"2324",2012,91945,"child",72,112.6999512,6073,"san diego"
"2325",2012,91941,"child",40,51.59997559,6073,"san diego"
"2326",2012,91915,"child",39,47.79998779,6073,"san diego"
"2327",2012,91913,"child",69,56.5,6073,"san diego"
"2328",2012,91901,"child",16,46.69998169,6073,"san diego"
"2329",2015,90630,"child",53,54.5,6059,"orange"
"2330",2013,92241,"child",12,62.6,6065,"riverside"
"2331",2012,91803,"child",45,77.39996338,6037,"los angeles"
"2332",2012,91801,"child",55,59.09997559,6037,"los angeles"
"2333",2012,91792,"child",62,84.39996338,6037,"los angeles"
"2334",2012,91791,"child",48,67.09997559,6037,"los angeles"
"2335",2012,91789,"child",26,37,6037,"los angeles"
"2336",2012,91775,"child",15,27.8999939,6037,"los angeles"
"2337",2012,91773,"child",32,50.59997559,6037,"los angeles"
"2338",2016,92656,"child",31,24.6,6059,"orange"
"2339",2016,90266,"child",18,24.2,6037,"los angeles"
"2340",2012,91770,"child",96,70.59997559,6037,"los angeles"
"2341",2012,91765,"child",29,30.59999085,6037,"los angeles"
"2342",2012,91762,"child",164,102.2999878,6071,"san bernardino"
"2343",2012,91761,"child",123,74.89996338,6071,"san bernardino"
"2344",2016,90007,"child",84,113.5,6037,"los angeles"
"2345",2012,91750,"child",29,42.59997559,6037,"los angeles"
"2346",2016,94564,"child",37,105.1,6013,"contra costa"
"2347",2012,93703,"child",194,173.1999512,6019,"fresno"
"2348",2012,91744,"child",225,94.59997559,6037,"los angeles"
"2349",2012,91741,"child",22,39.29998779,6037,"los angeles"
"2350",2012,91740,"child",52,92.79998779,6037,"los angeles"
"2351",2012,91737,"child",21,39.3999939,6071,"san bernardino"
"2352",2013,91343,"child",208,128.6,6037,"los angeles"
"2353",2012,91733,"child",111,84.5,6037,"los angeles"
"2354",2012,91732,"child",144,82.29998779,6037,"los angeles"
"2355",2012,91730,"child",132,77.89996338,6071,"san bernardino"
"2356",2012,95357,"child",25,70,6099,"stanislaus"
"2357",2012,91723,"child",38,90.29998779,6037,"los angeles"
"2358",2012,91722,"child",59,64.19995117,6037,"los angeles"
"2359",2012,91711,"child",32,51.3999939,6037,"los angeles"
"2360",2012,91710,"child",151,78.79998779,6071,"san bernardino"
"2361",2012,91709,"child",92,48.69998169,6071,"san bernardino"
"2362",2012,91702,"child",161,99.09997559,6037,"los angeles"
"2363",2012,91606,"child",115,112.2999878,6037,"los angeles"
"2364",2012,91602,"child",12,54.29998779,6037,"los angeles"
"2365",2012,91601,"child",59,84.89996338,6037,"los angeles"
"2366",2015,94062,"child",18,24.7,6081,"san mateo"
"2367",2012,91505,"child",33,56.8999939,6037,"los angeles"
"2368",2012,91406,"child",130,95.59997559,6037,"los angeles"
"2369",2012,91402,"child",199,96.39996338,6037,"los angeles"
"2370",2012,91401,"child",81,91,6037,"los angeles"
"2371",2012,91390,"child",13,23.09999085,6037,"los angeles"
"2372",2012,91384,"child",24,37.5,6037,"los angeles"
"2373",2014,90016,"child",168,144.7,6037,"los angeles"
"2374",2012,91367,"child",37,50.8999939,6037,"los angeles"
"2375",2012,91362,"child",28,33.5,6111,"ventura"
"2376",2012,91351,"child",52,65.09997559,6037,"los angeles"
"2377",2012,91350,"child",36,42.69998169,6037,"los angeles"
"2378",2012,91345,"child",31,70.79998779,6037,"los angeles"
"2379",2012,91344,"child",64,61.79998779,6037,"los angeles"
"2380",2012,91343,"child",194,118.7999878,6037,"los angeles"
"2381",2012,91340,"child",113,106.6999512,6037,"los angeles"
"2382",2015,92227,"child",173,206.1,6025,"imperial"
"2383",2012,91335,"child",189,108.8999634,6037,"los angeles"
"2384",2012,91331,"child",333,106.6999512,6037,"los angeles"
"2385",2012,91326,"child",21,30.3999939,6037,"los angeles"
"2386",2012,91324,"child",47,85.29998779,6037,"los angeles"
"2387",2012,91321,"child",37,38,6037,"los angeles"
"2388",2012,91316,"child",23,49.3999939,6037,"los angeles"
"2389",2012,91307,"child",33,63.09997559,6037,"los angeles"
"2390",2012,91304,"child",100,82.5,6037,"los angeles"
"2391",2015,94539,"child",29,24.9,6001,"alameda"
"2392",2012,91303,"child",53,74.69995117,6037,"los angeles"
"2393",2012,91302,"child",12,18.3999939,6037,"los angeles"
"2394",2012,91205,"child",44,63.8999939,6037,"los angeles"
"2395",2016,92057,"child",59,40.5,6073,"san diego"
"2396",2012,92260,"child",38,79.89996338,6065,"riverside"
"2397",2012,91204,"child",23,78.79998779,6037,"los angeles"
"2398",2014,90680,"child",55,63.3,6059,"orange"
"2399",2012,91202,"child",12,29.29998779,6037,"los angeles"
"2400",2012,91201,"child",19,48.09997559,6037,"los angeles"
"2401",2012,91106,"child",17,44.29998779,6037,"los angeles"
"2402",2012,91042,"child",36,67.5,6037,"los angeles"
"2403",2016,94619,"child",54,106.6,6001,"alameda"
"2404",2015,96019,"child",20,88.7,6089,"shasta"
"2405",2012,91040,"child",23,55.09997559,6037,"los angeles"
"2406",2012,91016,"child",58,63.19998169,6037,"los angeles"
"2407",2012,92603,"child",12,24.8999939,6059,"orange"
"2408",2012,91007,"child",18,27.3999939,6037,"los angeles"
"2409",2014,91724,"child",50,87.4,6037,"los angeles"
"2410",2012,91006,"child",17,25.59999085,6037,"los angeles"
"2411",2012,90815,"child",33,44.3999939,6037,"los angeles"
"2412",2012,90813,"child",228,120.2999878,6037,"los angeles"
"2413",2012,90808,"child",28,34.59997559,6037,"los angeles"
"2414",2012,90804,"child",115,114,6037,"los angeles"
"2415",2016,94702,"child",26,87.3,6001,"alameda"
"2416",2012,90746,"child",73,139.3999023,6037,"los angeles"
"2417",2012,90744,"child",163,94.5,6037,"los angeles"
"2418",2016,95350,"child",112,94.6,6099,"stanislaus"
"2419",2012,90732,"child",23,80.39996338,6037,"los angeles"
"2420",2012,90723,"child",146,85.59997559,6037,"los angeles"
"2421",2012,90720,"child",19,39.59997559,6059,"orange"
"2422",2012,90713,"child",46,69.19995117,6037,"los angeles"
"2423",2012,90712,"child",55,74.89996338,6037,"los angeles"
"2424",2012,90703,"child",61,65.5,6037,"los angeles"
"2425",2012,90701,"child",35,102.2999878,6037,"los angeles"
"2426",2012,90680,"child",57,65.69995117,6059,"orange"
"2427",2014,92501,"child",64,121.9,6065,"riverside"
"2428",2012,90670,"child",36,102.7999878,6037,"los angeles"
"2429",2014,93277,"child",66,48.8,6107,"tulare"
"2430",2013,95215,"child",47,70.5,6077,"san joaquin"
"2431",2012,90660,"child",177,108.7999878,6037,"los angeles"
"2432",2012,90638,"child",47,48,6037,"los angeles"
"2433",2014,95334,"child",39,81.4,6047,"merced"
"2434",2012,90631,"child",144,83.89996338,6059,"orange"
"2435",2012,90623,"child",19,59.5,6059,"orange"
"2436",2012,90621,"child",92,96.09997559,6059,"orange"
"2437",2012,90620,"child",77,74.69995117,6059,"orange"
"2438",2012,90606,"child",86,99.89996338,6037,"los angeles"
"2439",2012,90602,"child",69,105.6999512,6037,"los angeles"
"2440",2012,90601,"child",77,99,6037,"los angeles"
"2441",2012,90502,"child",31,86.79998779,6037,"los angeles"
"2442",2016,93060,"child",66,66.8,6111,"ventura"
"2443",2012,91604,"child",14,29,6037,"los angeles"
"2444",2012,90405,"child",18,47.79998779,6037,"los angeles"
"2445",2013,94040,"child",18,24.7,6085,"santa clara"
"2446",2012,90403,"child",12,40.19998169,6037,"los angeles"
"2447",2012,90304,"child",110,120.6999512,6037,"los angeles"
"2448",2012,90303,"child",98,131.6999512,6037,"los angeles"
"2449",2014,95531,"child",39,80.3,6015,"del norte"
"2450",2012,90301,"child",125,129,6037,"los angeles"
"2451",2012,91501,"child",20,52.59997559,6037,"los angeles"
"2452",2012,90270,"child",45,50.29998779,6037,"los angeles"
"2453",2012,90262,"child",170,73,6037,"los angeles"
"2454",2016,95973,"child",34,43.9,6007,"butte"
"2455",2012,90255,"child",206,88.59997559,6037,"los angeles"
"2456",2012,90249,"child",77,125.0999756,6037,"los angeles"
"2457",2012,90242,"child",92,74.69995117,6037,"los angeles"
"2458",2012,90240,"child",31,50.59997559,6037,"los angeles"
"2459",2012,90232,"child",21,70,6037,"los angeles"
"2460",2012,90230,"child",53,79.69995117,6037,"los angeles"
"2461",2012,90222,"child",143,131.1999512,6037,"los angeles"
"2462",2012,90220,"child",208,135.3999023,6037,"los angeles"
"2463",2015,95404,"child",43,49,6097,"sonoma"
"2464",2012,90066,"child",60,62.79998779,6037,"los angeles"
"2465",2013,95603,"child",17,33.1,6061,"placer"
"2466",2012,90065,"child",122,112.5,6037,"los angeles"
"2467",2012,90064,"child",12,23.5,6037,"los angeles"
"2468",2012,90059,"child",256,169.0999756,6037,"los angeles"
"2469",2015,95501,"child",34,71.4,6023,"humboldt"
"2470",2012,92562,"child",72,41.59997559,6065,"riverside"
"2471",2012,90058,"child",23,188.3999023,6037,"los angeles"
"2472",2014,95746,"child",14,28.7,6061,"placer"
"2473",2012,95304,"child",24,75,6077,"san joaquin"
"2474",2012,90047,"child",195,160.5,6037,"los angeles"
"2475",2012,90046,"child",21,50,6037,"los angeles"
"2476",2013,93625,"child",35,163.1,6019,"fresno"
"2477",2012,90041,"child",27,52.19998169,6037,"los angeles"
"2478",2012,90040,"child",33,116.7999878,6037,"los angeles"
"2479",2016,90680,"child",45,55.7,6059,"orange"
"2480",2012,90039,"child",46,91.5,6037,"los angeles"
"2481",2012,90035,"child",22,36.3999939,6037,"los angeles"
"2482",2012,90029,"child",96,125.1999512,6037,"los angeles"
"2483",2016,95624,"child",69,42.1,6067,"sacramento"
"2484",2012,90028,"child",40,136.2999268,6037,"los angeles"
"2485",2012,90027,"child",46,80.09997559,6037,"los angeles"
"2486",2012,90025,"child",21,38.09997559,6037,"los angeles"
"2487",2012,90023,"child",158,104.0999756,6037,"los angeles"
"2488",2012,90020,"child",72,95.5,6037,"los angeles"
"2489",2012,90019,"child",147,107.0999756,6037,"los angeles"
"2490",2012,90016,"child",157,130.0999756,6037,"los angeles"
"2491",2012,90015,"child",59,143.6999512,6037,"los angeles"
"2492",2012,90012,"child",15,46.59997559,6037,"los angeles"
"2493",2012,90008,"child",126,176.3999023,6037,"los angeles"
"2494",2012,90007,"child",101,145.1999512,6037,"los angeles"
"2495",2012,91214,"child",20,30,6037,"los angeles"
"2496",2012,90006,"child",144,98.19995117,6037,"los angeles"
"2497",2012,90005,"child",73,87.39996338,6037,"los angeles"
"2498",2012,90003,"child",295,125.1999512,6037,"los angeles"
"2499",2012,90002,"child",215,113.2999878,6037,"los angeles"
"2500",2009,91377,"child",12,31.19999695,6111,"ventura"
"2501",2015,94561,"child",92,85.1,6013,"contra costa"
"2502",2009,93235,"child",24,141.5,6107,"tulare"
"2503",2009,96097,"child",17,84.59997559,6093,"siskiyou"
"2504",2009,96080,"child",66,93.29998779,6103,"tehama"
"2505",2009,96021,"child",42,92.89996338,6103,"tehama"
"2506",2009,96003,"child",61,64.69995117,6089,"shasta"
"2507",2013,91773,"child",40,63.7,6037,"los angeles"
"2508",2009,96001,"child",58,73.39996338,6089,"shasta"
"2509",2013,90245,"child",14,46.4,6037,"los angeles"
"2510",2009,95993,"child",30,32.79998779,6101,"sutter"
"2511",2009,95991,"child",65,55.5,6101,"sutter"
"2512",2009,95966,"child",70,102.2999878,6007,"butte"
"2513",2009,95965,"child",42,75.5,6007,"butte"
"2514",2009,95959,"child",17,47.3999939,6057,"nevada"
"2515",2009,95945,"child",41,76.79998779,6057,"nevada"
"2516",2009,95843,"child",84,59.59997559,6067,"sacramento"
"2517",2009,95841,"child",50,91.59997559,6067,"sacramento"
"2518",2016,93723,"child",39,128.4,6019,"fresno"
"2519",2009,95834,"child",83,163.2999268,6067,"sacramento"
"2520",2009,95833,"child",72,78.29998779,6067,"sacramento"
"2521",2009,95832,"child",40,93,6067,"sacramento"
"2522",2009,95829,"child",49,79.5,6067,"sacramento"
"2523",2009,95828,"child",152,86.29998779,6067,"sacramento"
"2524",2012,90807,"child",51,74.09997559,6037,"los angeles"
"2525",2009,95827,"child",28,51.29998779,6067,"sacramento"
"2526",2009,95826,"child",54,65,6067,"sacramento"
"2527",2013,94087,"child",29,21.2,6085,"santa clara"
"2528",2009,95825,"child",70,130.5,6067,"sacramento"
"2529",2016,91730,"child",96,58.4,6071,"san bernardino"
"2530",2009,95823,"child",281,113.5999756,6067,"sacramento"
"2531",2009,95817,"child",51,120.1999512,6067,"sacramento"
"2532",2013,92606,"child",21,41.9,6059,"orange"
"2533",2013,91504,"child",26,50.3,6037,"los angeles"
"2534",2009,95815,"child",74,94.19995117,6067,"sacramento"
"2535",2009,95776,"child",29,36.5,6113,"yolo"
"2536",2009,95762,"child",29,27.29998779,6017,"el dorado"
"2537",2009,95758,"child",127,64.69995117,6067,"sacramento"
"2538",2009,95757,"child",65,62.69998169,6067,"sacramento"
"2539",2013,91701,"child",31,35.8,6071,"san bernardino"
"2540",2009,94589,"child",99,126.1999512,6095,"solano"
"2541",2009,95747,"child",56,43.8999939,6061,"placer"
"2542",2009,95746,"child",24,38.59997559,6061,"placer"
"2543",2013,93534,"child",206,185.3,6037,"los angeles"
"2544",2009,95694,"child",12,45.59997559,6113,"yolo"
"2545",2009,95691,"child",60,72.19995117,6113,"yolo"
"2546",2009,95682,"child",17,26.8999939,6017,"el dorado"
"2547",2009,95678,"child",64,51.8999939,6061,"placer"
"2548",2009,95673,"child",33,93.79998779,6067,"sacramento"
"2549",2009,95667,"child",34,44.79998779,6017,"el dorado"
"2550",2012,90278,"child",59,63.8999939,6037,"los angeles"
"2551",2009,95661,"child",47,74.69995117,6061,"placer"
"2552",2013,92377,"child",19,34.3,6071,"san bernardino"
"2553",2009,95660,"child",100,105.0999756,6067,"sacramento"
"2554",2009,95650,"child",12,46.59997559,6061,"placer"
"2555",2009,95648,"child",47,31.69999695,6061,"placer"
"2556",2009,95628,"child",31,35.3999939,6067,"sacramento"
"2557",2009,95621,"child",63,62,6067,"sacramento"
"2558",2009,95620,"child",31,50.79998779,6095,"solano"
"2559",2015,95476,"child",31,43.1,6097,"sonoma"
"2560",2009,95618,"child",14,22,6113,"yolo"
"2561",2009,95610,"child",65,59.79998779,6067,"sacramento"
"2562",2009,95540,"child",36,112.0999756,6023,"humboldt"
"2563",2016,94578,"child",118,120,6001,"alameda"
"2564",2009,95531,"child",38,71.29998779,6015,"del norte"
"2565",2009,95519,"child",22,55.69998169,6023,"humboldt"
"2566",2009,95503,"child",36,72.5,6023,"humboldt"
"2567",2009,95492,"child",37,48.29998779,6097,"sonoma"
"2568",2009,95490,"child",45,135.5999756,6045,"mendocino"
"2569",2013,92395,"child",184,141,6071,"san bernardino"
"2570",2009,95482,"child",51,63.3999939,6045,"mendocino"
"2571",2009,95476,"child",31,43.69998169,6097,"sonoma"
"2572",2015,95037,"child",39,30.7,6085,"santa clara"
"2573",2009,95451,"child",18,74.69995117,6033,"lake"
"2574",2009,95448,"child",20,52.59997559,6097,"sonoma"
"2575",2012,90034,"child",75,76.69995117,6037,"los angeles"
"2576",2009,95437,"child",23,81.19995117,6045,"mendocino"
"2577",2013,92123,"child",47,70.4,6073,"san diego"
"2578",2009,95409,"child",17,37.59997559,6097,"sonoma"
"2579",2012,95928,"child",29,42.5,6007,"butte"
"2580",2009,95404,"child",48,59.5,6097,"sonoma"
"2581",2014,90221,"child",233,129.6,6037,"los angeles"
"2582",2013,96001,"child",58,80,6089,"shasta"
"2583",2009,95403,"child",63,63.19998169,6097,"sonoma"
"2584",2009,95388,"child",40,86.39996338,6047,"merced"
"2585",2015,90716,"child",40,95.2,6037,"los angeles"
"2586",2012,95966,"child",58,85.59997559,6007,"butte"
"2587",2009,95380,"child",128,99.29998779,6099,"stanislaus"
"2588",2009,95377,"child",89,83.79998779,6077,"san joaquin"
"2589",2009,95376,"child",208,122.1999512,6077,"san joaquin"
"2590",2009,95368,"child",31,62.5,6099,"stanislaus"
"2591",2015,92346,"child",109,74.7,6071,"san bernardino"
"2592",2009,95366,"child",14,31.59999085,6077,"san joaquin"
"2593",2009,95361,"child",52,67.29998779,6099,"stanislaus"
"2594",2016,93930,"child",26,47.6,6053,"monterey"
"2595",2015,92336,"child",142,52.4,6071,"san bernardino"
"2596",2009,95360,"child",32,79,6099,"stanislaus"
"2597",2009,95358,"child",68,62.29998779,6099,"stanislaus"
"2598",2016,93402,"child",12,48.7,6079,"san luis obispo"
"2599",2009,95357,"child",23,61.3999939,6099,"stanislaus"
"2600",2009,95355,"child",118,77.59997559,6099,"stanislaus"
"2601",2009,95351,"child",124,73,6099,"stanislaus"
"2602",2009,95340,"child",229,208.5,6047,"merced"
"2603",2014,95358,"child",96,102.6,6099,"stanislaus"
"2604",2009,95337,"child",68,83,6077,"san joaquin"
"2605",2009,95336,"child",112,96.09997559,6077,"san joaquin"
"2606",2016,94132,"child",20,53.5,6075,"san francisco"
"2607",2013,92111,"child",110,107.7,6073,"san diego"
"2608",2009,95334,"child",26,45,6047,"merced"
"2609",2009,95330,"child",51,93.69995117,6077,"san joaquin"
"2610",2009,95326,"child",15,53.3999939,6099,"stanislaus"
"2611",2009,95320,"child",23,67,6077,"san joaquin"
"2612",2009,95315,"child",32,74.09997559,6047,"merced"
"2613",2009,95219,"child",39,55.79998779,6077,"san joaquin"
"2614",2016,95453,"child",23,104.8,6033,"lake"
"2615",2014,95110,"child",25,52.9,6085,"santa clara"
"2616",2009,95215,"child",38,56.09997559,6077,"san joaquin"
"2617",2009,95209,"child",76,65.19995117,6077,"san joaquin"
"2618",2009,95207,"child",142,99,6077,"san joaquin"
"2619",2009,95206,"child",219,96.19995117,6077,"san joaquin"
"2620",2009,95821,"child",56,69.59997559,6067,"sacramento"
"2621",2009,95205,"child",140,102.6999512,6077,"san joaquin"
"2622",2009,95204,"child",73,97,6077,"san joaquin"
"2623",2009,95148,"child",48,40.09997559,6085,"santa clara"
"2624",2009,95136,"child",48,46.79998779,6085,"santa clara"
"2625",2015,93117,"child",34,47.3,6083,"santa barbara"
"2626",2009,95129,"child",24,28.29998779,6085,"santa clara"
"2627",2009,95127,"child",115,65.89996338,6085,"santa clara"
"2628",2012,90036,"child",24,39.09997559,6037,"los angeles"
"2629",2009,95126,"child",45,61,6085,"santa clara"
"2630",2009,95125,"child",37,31.5,6085,"santa clara"
"2631",2016,95148,"child",41,35.8,6085,"santa clara"
"2632",2009,95123,"child",71,44,6085,"santa clara"
"2633",2009,95122,"child",129,65.19995117,6085,"santa clara"
"2634",2015,94590,"child",163,207.4,6095,"solano"
"2635",2014,95133,"child",33,49.7,6085,"santa clara"
"2636",2009,95118,"child",32,36.79998779,6085,"santa clara"
"2637",2016,92507,"child",114,91.9,6065,"riverside"
"2638",2009,95112,"child",67,47.19998169,6085,"santa clara"
"2639",2009,95111,"child",89,45.3999939,6085,"santa clara"
"2640",2014,91506,"child",14,40.1,6037,"los angeles"
"2641",2013,91304,"child",136,115.2,6037,"los angeles"
"2642",2009,95076,"child",226,90.5,6087,"santa cruz"
"2643",2009,95062,"child",32,49.29998779,6087,"santa cruz"
"2644",2009,95054,"child",21,58,6085,"santa clara"
"2645",2009,95051,"child",35,30.3999939,6085,"santa clara"
"2646",2009,95037,"child",62,47.79998779,6085,"santa clara"
"2647",2009,95023,"child",106,65.19995117,6069,"san benito"
"2648",2012,92584,"child",45,36,6065,"riverside"
"2649",2009,95020,"child",152,85.29998779,6085,"santa clara"
"2650",2012,91325,"child",63,95.5,6037,"los angeles"
"2651",2009,95019,"child",36,125.0999756,6087,"santa cruz"
"2652",2009,94954,"child",66,67.89996338,6097,"sonoma"
"2653",2012,95054,"child",13,29.5,6085,"santa clara"
"2654",2009,94952,"child",34,50.69998169,6097,"sonoma"
"2655",2009,94949,"child",35,101,6041,"marin"
"2656",2009,94947,"child",26,50.5,6041,"marin"
"2657",2009,94941,"child",13,22.59999085,6041,"marin"
"2658",2009,94931,"child",13,65.09997559,6097,"sonoma"
"2659",2012,91911,"child",230,99.5,6073,"san diego"
"2660",2009,94928,"child",47,51.19998169,6097,"sonoma"
"2661",2016,95019,"child",21,78.3,6087,"santa cruz"
"2662",2009,95032,"child",18,33.8999939,6085,"santa clara"
"2663",2009,94903,"child",31,57.09997559,6041,"marin"
"2664",2009,94901,"child",35,37.8999939,6041,"marin"
"2665",2015,94536,"child",87,46.5,6001,"alameda"
"2666",2009,94805,"child",49,153.3999023,6013,"contra costa"
"2667",2013,91709,"child",70,38.8,6071,"san bernardino"
"2668",2009,94704,"child",12,126.5,6001,"alameda"
"2669",2016,95138,"child",18,32,6085,"santa clara"
"2670",2009,94703,"child",56,161.5999756,6001,"alameda"
"2671",2009,94702,"child",41,145.0999756,6001,"alameda"
"2672",2013,90640,"child",134,86.2,6037,"los angeles"
"2673",2009,94612,"child",37,184.0999756,6001,"alameda"
"2674",2009,94611,"child",52,80.5,6001,"alameda"
"2675",2009,94610,"child",35,81.09997559,6001,"alameda"
"2676",2015,95677,"child",34,69.8,6061,"placer"
"2677",2009,94607,"child",144,238.1999512,6001,"alameda"
"2678",2009,94605,"child",229,203.7999268,6001,"alameda"
"2679",2009,94597,"child",14,38.8999939,6013,"contra costa"
"2680",2012,94582,"child",54,41.5,6013,"contra costa"
"2681",2009,94596,"child",13,36.19998169,6013,"contra costa"
"2682",2009,94590,"child",124,116,6095,"solano"
"2683",2009,94587,"child",197,103.0999756,6001,"alameda"
"2684",2015,93277,"child",67,50.4,6107,"tulare"
"2685",2009,94585,"child",81,97.19995117,6095,"solano"
"2686",2015,90804,"child",96,98.1,6037,"los angeles"
"2687",2009,95616,"child",17,27.29998779,6113,"yolo"
"2688",2009,94580,"child",83,131.2999268,6001,"alameda"
"2689",2009,94578,"child",133,136.7999268,6001,"alameda"
"2690",2009,94945,"child",15,43.79998779,6041,"marin"
"2691",2009,94577,"child",107,108.1999512,6001,"alameda"
"2692",2009,94566,"child",51,50.5,6001,"alameda"
"2693",2016,90606,"child",73,87.8,6037,"los angeles"
"2694",2009,94565,"child",356,137,6013,"contra costa"
"2695",2009,94560,"child",110,100.3999634,6001,"alameda"
"2696",2012,90201,"child",234,69.59997559,6037,"los angeles"
"2697",2009,94553,"child",73,72.69995117,6013,"contra costa"
"2698",2009,94551,"child",41,36.5,6001,"alameda"
"2699",2009,94547,"child",45,95.5,6013,"contra costa"
"2700",2009,94545,"child",102,150.2999268,6001,"alameda"
"2701",2009,94538,"child",148,100.8999634,6001,"alameda"
"2702",2009,94534,"child",66,68.09997559,6095,"solano"
"2703",2009,94531,"child",121,86.29998779,6013,"contra costa"
"2704",2009,94530,"child",41,103.5999756,6013,"contra costa"
"2705",2009,94521,"child",62,63.09997559,6013,"contra costa"
"2706",2009,94520,"child",118,108.5999756,6013,"contra costa"
"2707",2009,94519,"child",42,87.09997559,6013,"contra costa"
"2708",2009,94510,"child",35,55.29998779,6095,"solano"
"2709",2009,94507,"child",17,44.8999939,6013,"contra costa"
"2710",2012,92071,"child",80,64.09997559,6073,"san diego"
"2711",2009,94506,"child",19,25,6013,"contra costa"
"2712",2009,94503,"child",33,89.69995117,6055,"napa"
"2713",2009,94502,"child",20,65,6001,"alameda"
"2714",2009,94403,"child",46,55.79998779,6081,"san mateo"
"2715",2014,91402,"child",240,119.7,6037,"los angeles"
"2716",2009,94134,"child",103,107.3999634,6075,"san francisco"
"2717",2009,94131,"child",16,41.59997559,6075,"san francisco"
"2718",2009,94127,"child",18,55.19998169,6075,"san francisco"
"2719",2009,94124,"child",132,146.5,6075,"san francisco"
"2720",2013,93001,"child",52,75.6,6111,"ventura"
"2721",2009,94122,"child",35,42.5,6075,"san francisco"
"2722",2009,94121,"child",42,70.59997559,6075,"san francisco"
"2723",2009,94115,"child",34,102.3999634,6075,"san francisco"
"2724",2009,94112,"child",126,82.09997559,6075,"san francisco"
"2725",2009,94110,"child",114,87.69995117,6075,"san francisco"
"2726",2009,94109,"child",25,65.39996338,6075,"san francisco"
"2727",2012,91107,"child",33,51.8999939,6037,"los angeles"
"2728",2009,94107,"child",21,89.19995117,6075,"san francisco"
"2729",2009,94103,"child",18,56.79998779,6075,"san francisco"
"2730",2014,92508,"child",30,30.9,6065,"riverside"
"2731",2009,94089,"child",17,42.79998779,6085,"santa clara"
"2732",2009,95370,"child",36,77.39996338,6109,"tuolumne"
"2733",2009,94087,"child",25,20.19999695,6085,"santa clara"
"2734",2015,93704,"child",121,170.6,6019,"fresno"
"2735",2009,94086,"child",39,38.29998779,6085,"santa clara"
"2736",2009,94085,"child",25,46,6085,"santa clara"
"2737",2009,94063,"child",82,82.09997559,6081,"san mateo"
"2738",2009,94062,"child",13,22.19999695,6081,"san mateo"
"2739",2016,93219,"child",19,43.2,6107,"tulare"
"2740",2009,95824,"child",93,82.29998779,6067,"sacramento"
"2741",2009,94061,"child",53,60.5,6081,"san mateo"
"2742",2009,94044,"child",54,69.19995117,6081,"san mateo"
"2743",2009,94043,"child",30,59.8999939,6085,"santa clara"
"2744",2009,94015,"child",92,70.19995117,6081,"san mateo"
