Year,ZIP code,Age Group,Number of Visits,Age-adjusted rate,County Fips code,County
2014,90066,All Ages,137,26.6,6037,Los Angeles
2014,90068,18+,25,11.4,6037,Los Angeles
2014,90068,All Ages,32,15.1,6037,Los Angeles
2014,90069,18+,28,15.9,6037,Los Angeles
2014,90069,All Ages,31,18.1,6037,Los Angeles
2014,90094,All Ages,13,28,6037,Los Angeles
2014,90201,0-17,226,69.7,6037,Los Angeles
2014,90201,18+,255,35.8,6037,Los Angeles
2014,90201,All Ages,481,44.5,6037,Los Angeles
2014,90210,18+,14,9.2,6037,Los Angeles
2014,90210,All Ages,22,12.4,6037,Los Angeles
2014,90211,18+,18,26.9,6037,Los Angeles
2014,90211,All Ages,25,32.2,6037,Los Angeles
2014,90212,18+,21,18.5,6037,Los Angeles
2014,90212,All Ages,25,19.7,6037,Los Angeles
2014,90220,0-17,212,143,6037,Los Angeles
2014,90220,18+,295,82.1,6037,Los Angeles
2014,90220,All Ages,507,97.8,6037,Los Angeles
2014,90221,0-17,233,129.6,6037,Los Angeles
2014,90221,18+,245,70.2,6037,Los Angeles
2014,90221,All Ages,478,85.5,6037,Los Angeles
2014,90222,0-17,141,131.1,6037,Los Angeles
2014,90222,18+,169,79.3,6037,Los Angeles
2014,90222,All Ages,310,92.6,6037,Los Angeles
2014,90230,0-17,37,56.3,6037,Los Angeles
2014,90230,18+,60,23.6,6037,Los Angeles
2014,90230,All Ages,97,32.1,6037,Los Angeles
2014,90232,0-17,13,45,6037,Los Angeles
2014,90232,18+,39,29.2,6037,Los Angeles
2014,90232,All Ages,52,33.3,6037,Los Angeles
2014,90240,0-17,37,61.1,6037,Los Angeles
2014,90240,18+,55,28.8,6037,Los Angeles
2014,90240,All Ages,92,37.1,6037,Los Angeles
2014,90241,0-17,83,77.2,6037,Los Angeles
2014,90241,18+,103,31.4,6037,Los Angeles
2014,90241,All Ages,186,43.2,6037,Los Angeles
2014,90242,0-17,94,80.9,6037,Los Angeles
2014,90242,18+,127,38,6037,Los Angeles
2014,90242,All Ages,221,49,6037,Los Angeles
2014,90245,All Ages,16,11.3,6037,Los Angeles
2014,90247,0-17,126,109,6037,Los Angeles
2014,90247,18+,173,46.6,6037,Los Angeles
2014,90247,All Ages,299,62.7,6037,Los Angeles
2014,90248,0-17,18,91.8,6037,Los Angeles
2014,90248,18+,18,24.5,6037,Los Angeles
2014,90248,All Ages,36,41.9,6037,Los Angeles
2014,90249,0-17,61,101.2,6037,Los Angeles
2014,90249,18+,132,63.7,6037,Los Angeles
2014,90249,All Ages,193,73.4,6037,Los Angeles
2014,90250,0-17,353,137.3,6037,Los Angeles
2014,90250,18+,408,53.3,6037,Los Angeles
2014,90250,All Ages,761,74.9,6037,Los Angeles
2014,90254,18+,18,10.5,6037,Los Angeles
2014,90254,All Ages,23,11.6,6037,Los Angeles
2014,90255,0-17,192,83.5,6037,Los Angeles
2014,90255,18+,225,46.1,6037,Los Angeles
2014,90255,All Ages,417,55.8,6037,Los Angeles
2014,90260,0-17,123,136.4,6037,Los Angeles
2014,90260,18+,96,37.7,6037,Los Angeles
2014,90260,All Ages,219,63.1,6037,Los Angeles
2014,90262,0-17,174,77.5,6037,Los Angeles
2014,90262,18+,250,54.3,6037,Los Angeles
2014,90262,All Ages,424,60.3,6037,Los Angeles
2014,90265,18+,17,10.7,6037,Los Angeles
2014,90265,All Ages,22,11.5,6037,Los Angeles
2014,90266,0-17,18,22.3,6037,Los Angeles
2014,90266,18+,21,8.7,6037,Los Angeles
2014,90266,All Ages,39,12.2,6037,Los Angeles
2014,90270,0-17,61,69,6037,Los Angeles
2014,90270,18+,80,47.9,6037,Los Angeles
2014,90270,All Ages,141,53.3,6037,Los Angeles
2014,90272,0-17,14,29.6,6037,Los Angeles
2014,90272,18+,29,20.1,6037,Los Angeles
2014,90272,All Ages,43,22.6,6037,Los Angeles
2014,90274,18+,22,16.6,6037,Los Angeles
2014,90274,All Ages,24,13.2,6037,Los Angeles
2014,90275,0-17,20,25,6037,Los Angeles
2014,90275,18+,35,8.4,6037,Los Angeles
2014,90275,All Ages,55,12.7,6037,Los Angeles
2014,90277,0-17,24,42.7,6037,Los Angeles
2014,90277,18+,45,14.6,6037,Los Angeles
2014,90277,All Ages,69,21.9,6037,Los Angeles
2014,90278,0-17,39,41,6037,Los Angeles
2014,90278,18+,52,17.8,6037,Los Angeles
2014,90278,All Ages,91,23.8,6037,Los Angeles
2014,90280,0-17,213,74.8,6037,Los Angeles
2014,90280,18+,186,30.4,6037,Los Angeles
2014,90280,All Ages,399,41.8,6037,Los Angeles
2014,90291,0-17,15,40.1,6037,Los Angeles
2014,90291,18+,44,17.9,6037,Los Angeles
2014,90291,All Ages,59,23.6,6037,Los Angeles
2014,90292,18+,42,23,6037,Los Angeles
2014,90292,All Ages,46,21.1,6037,Los Angeles
2014,90293,18+,13,9.1,6037,Los Angeles
2014,90293,All Ages,21,19.4,6037,Los Angeles
2014,90301,0-17,126,133.6,6037,Los Angeles
2014,90301,18+,179,65.3,6037,Los Angeles
2014,90301,All Ages,305,82.9,6037,Los Angeles
2014,90302,0-17,92,124,6037,Los Angeles
2014,90302,18+,132,57.9,6037,Los Angeles
2014,90302,All Ages,224,74.9,6037,Los Angeles
2014,90303,0-17,94,128.8,6037,Los Angeles
2014,90303,18+,113,64.9,6037,Los Angeles
2014,90303,All Ages,207,81.4,6037,Los Angeles
2014,90304,0-17,125,139.8,6037,Los Angeles
2014,90304,18+,78,41.4,6037,Los Angeles
2014,90304,All Ages,203,66.8,6037,Los Angeles
2014,90305,0-17,41,143.2,6037,Los Angeles
2014,90305,18+,89,75.9,6037,Los Angeles
2014,90305,All Ages,130,93.2,6037,Los Angeles
2014,90401,18+,42,67.9,6037,Los Angeles
2014,90401,All Ages,47,75.5,6037,Los Angeles
2014,90403,18+,34,16.4,6037,Los Angeles
2014,90403,All Ages,41,18.1,6037,Los Angeles
2014,90404,0-17,24,79,6037,Los Angeles
2014,90404,18+,87,40.6,6037,Los Angeles
2014,90404,All Ages,111,50.5,6037,Los Angeles
2014,90405,0-17,18,48.1,6037,Los Angeles
2014,90405,18+,54,23.1,6037,Los Angeles
2014,90405,All Ages,72,29.5,6037,Los Angeles
2014,90501,0-17,110,104.8,6037,Los Angeles
2014,90501,18+,126,38.8,6037,Los Angeles
2014,90501,All Ages,236,55.8,6037,Los Angeles
2014,90502,0-17,27,73.1,6037,Los Angeles
2014,90502,18+,46,30.8,6037,Los Angeles
2014,90502,All Ages,73,41.7,6037,Los Angeles
2014,90503,0-17,42,45.9,6037,Los Angeles
2014,90503,18+,71,19,6037,Los Angeles
2014,90503,All Ages,113,26,6037,Los Angeles
2014,90504,0-17,46,72.8,6037,Los Angeles
2014,90504,18+,59,22.9,6037,Los Angeles
2014,90504,All Ages,105,35.8,6037,Los Angeles
2014,90505,0-17,31,43.7,6037,Los Angeles
2014,90505,18+,37,13.6,6037,Los Angeles
2014,90505,All Ages,68,21.4,6037,Los Angeles
2014,90601,0-17,76,99.7,6037,Los Angeles
2014,90601,18+,105,43.4,6037,Los Angeles
2014,90601,All Ages,181,58,6037,Los Angeles
2014,90602,0-17,66,101.7,6037,Los Angeles
2014,90602,18+,100,57.7,6037,Los Angeles
2014,90602,All Ages,166,69.1,6037,Los Angeles
2014,90603,0-17,29,65.1,6037,Los Angeles
2014,90603,18+,45,28.1,6037,Los Angeles
2014,90603,All Ages,74,37.7,6037,Los Angeles
2014,90604,0-17,95,93.3,6037,Los Angeles
2014,90604,18+,135,43.6,6037,Los Angeles
2014,90604,All Ages,230,56.4,6037,Los Angeles
2014,90605,0-17,125,117.7,6037,Los Angeles
2014,90605,18+,102,33.9,6037,Los Angeles
2014,90605,All Ages,227,55.5,6037,Los Angeles
2014,90606,0-17,75,91.5,6037,Los Angeles
2014,90606,18+,90,38.1,6037,Los Angeles
2014,90606,All Ages,165,51.9,6037,Los Angeles
2014,90620,0-17,63,62.9,6059,Orange
2014,90620,18+,127,35.8,6059,Orange
2014,90620,All Ages,190,42.8,6059,Orange
2014,90621,0-17,68,72.8,6059,Orange
2014,90621,18+,114,43.4,6059,Orange
2014,90621,All Ages,182,51,6059,Orange
2014,90623,0-17,18,63.3,6059,Orange
2014,90623,18+,18,13.8,6059,Orange
2014,90623,All Ages,36,26.6,6059,Orange
2014,90630,0-17,34,34,6059,Orange
2014,90630,18+,84,21.8,6059,Orange
2014,90630,All Ages,118,24.9,6059,Orange
2014,90631,0-17,122,71.4,6059,Orange
2014,90631,18+,165,31,6059,Orange
2014,90631,All Ages,287,41.4,6059,Orange
2014,90638,0-17,65,67.6,6037,Los Angeles
2014,90638,18+,103,25.8,6037,Los Angeles
2014,90638,All Ages,168,36.6,6037,Los Angeles
2014,90640,0-17,136,87.3,6037,Los Angeles
2014,90640,18+,173,37.2,6037,Los Angeles
2014,90640,All Ages,309,50.1,6037,Los Angeles
2014,90650,0-17,244,89.1,6037,Los Angeles
2014,90650,18+,302,38.2,6037,Los Angeles
2014,90650,All Ages,546,51.3,6037,Los Angeles
2014,90660,0-17,159,101,6037,Los Angeles
2014,90660,18+,200,42.6,6037,Los Angeles
2014,90660,All Ages,359,57.6,6037,Los Angeles
2014,90670,0-17,31,94.1,6037,Los Angeles
2014,90670,18+,38,33.1,6037,Los Angeles
2014,90670,All Ages,69,48.8,6037,Los Angeles
2014,90680,0-17,55,63.3,6059,Orange
2014,90680,18+,99,40,6059,Orange
2014,90680,All Ages,154,46,6059,Orange
2014,90701,0-17,25,76.4,6037,Los Angeles
2014,90701,18+,25,18,6037,Los Angeles
2014,90701,All Ages,50,33.1,6037,Los Angeles
2014,90703,0-17,50,60.5,6037,Los Angeles
2014,90703,18+,109,29.8,6037,Los Angeles
2014,90703,All Ages,159,37.7,6037,Los Angeles
2014,90704,18+,15,43.9,6037,Los Angeles
2014,90704,All Ages,20,46.1,6037,Los Angeles
2014,90706,0-17,210,101.9,6037,Los Angeles
2014,90706,18+,255,43.6,6037,Los Angeles
2014,90706,All Ages,465,58.6,6037,Los Angeles
2014,90710,0-17,60,96.2,6037,Los Angeles
2014,90710,18+,58,29,6037,Los Angeles
2014,90710,All Ages,118,46.3,6037,Los Angeles
2014,90712,0-17,51,72.1,6037,Los Angeles
2014,90712,18+,281,142,6037,Los Angeles
2014,90712,All Ages,332,124,6037,Los Angeles
2014,90713,0-17,40,62.7,6037,Los Angeles
2014,90713,18+,43,20.3,6037,Los Angeles
2014,90713,All Ages,83,31.3,6037,Los Angeles
2014,90715,0-17,45,94.2,6037,Los Angeles
2014,90715,18+,72,45,6037,Los Angeles
2014,90715,All Ages,117,57.7,6037,Los Angeles
2014,90716,0-17,47,104.3,6037,Los Angeles
2014,90716,18+,43,45.5,6037,Los Angeles
2014,90716,All Ages,90,60.7,6037,Los Angeles
2014,90717,0-17,26,56.9,6037,Los Angeles
2014,90717,18+,66,38.3,6037,Los Angeles
2014,90717,All Ages,92,43.1,6037,Los Angeles
2014,90720,0-17,19,45.5,6059,Orange
2014,90720,18+,26,17.6,6059,Orange
2014,90720,All Ages,45,24.8,6059,Orange
2014,90723,0-17,128,78.6,6037,Los Angeles
2014,90723,18+,121,35.2,6037,Los Angeles
2014,90723,All Ages,249,46.4,6037,Los Angeles
2014,90731,0-17,172,112.1,6037,Los Angeles
2014,90731,18+,267,54.7,6037,Los Angeles
2014,90731,All Ages,439,69.5,6037,Los Angeles
2014,90732,0-17,26,71.5,6037,Los Angeles
2014,90732,18+,31,19.4,6037,Los Angeles
2014,90732,All Ages,57,32.9,6037,Los Angeles
2014,90740,18+,43,23.6,6059,Orange
2014,90740,All Ages,50,23.7,6059,Orange
2014,90744,0-17,171,102.2,6037,Los Angeles
2014,90744,18+,171,48.3,6037,Los Angeles
2014,90744,All Ages,342,62.2,6037,Los Angeles
2014,90745,0-17,116,91,6037,Los Angeles
2014,90745,18+,144,32.4,6037,Los Angeles
2014,90745,All Ages,260,47.5,6037,Los Angeles
2014,90746,0-17,70,140.8,6037,Los Angeles
2014,90746,18+,100,49,6037,Los Angeles
2014,90746,All Ages,170,72.7,6037,Los Angeles
2014,90755,0-17,17,67.8,6037,Los Angeles
2014,90755,18+,34,46.5,6037,Los Angeles
2014,90755,All Ages,51,52,6037,Los Angeles
2014,90802,0-17,72,104.3,6037,Los Angeles
2014,90802,18+,198,58,6037,Los Angeles
2014,90802,All Ages,270,69.9,6037,Los Angeles
2014,90803,18+,44,16.5,6037,Los Angeles
2014,90803,All Ages,55,19.5,6037,Los Angeles
2014,90804,0-17,108,112.7,6037,Los Angeles
2014,90804,18+,213,66.2,6037,Los Angeles
2014,90804,All Ages,321,78.2,6037,Los Angeles
2014,90805,0-17,343,122.8,6037,Los Angeles
2014,90805,18+,398,59.8,6037,Los Angeles
2014,90805,All Ages,741,76.1,6037,Los Angeles
2014,90806,0-17,148,122,6037,Los Angeles
2014,90806,18+,254,81,6037,Los Angeles
2014,90806,All Ages,402,91.6,6037,Los Angeles
2014,90807,0-17,47,69.3,6037,Los Angeles
2014,90807,18+,93,38.1,6037,Los Angeles
2014,90807,All Ages,140,46.1,6037,Los Angeles
2014,90808,0-17,39,49.4,6037,Los Angeles
2014,90808,18+,72,24,6037,Los Angeles
2014,90808,All Ages,111,30.5,6037,Los Angeles
2014,90810,0-17,77,75.6,6037,Los Angeles
2014,90810,18+,105,38,6037,Los Angeles
2014,90810,All Ages,182,47.7,6037,Los Angeles
2014,90813,0-17,261,143.3,6037,Los Angeles
2014,90813,18+,482,119.9,6037,Los Angeles
2014,90813,All Ages,743,125.9,6037,Los Angeles
2014,90814,0-17,23,75.8,6037,Los Angeles
2014,90814,18+,52,32.8,6037,Los Angeles
2014,90814,All Ages,75,43.8,6037,Los Angeles
2014,90815,0-17,32,42.6,6037,Los Angeles
2014,90815,18+,56,16.5,6037,Los Angeles
2014,90815,All Ages,88,23.2,6037,Los Angeles
2014,91001,0-17,46,59.1,6037,Los Angeles
2014,91001,18+,82,29.4,6037,Los Angeles
2014,91001,All Ages,128,37,6037,Los Angeles
2014,91006,0-17,20,33.5,6037,Los Angeles
2014,91006,18+,42,17,6037,Los Angeles
2014,91006,All Ages,62,21.2,6037,Los Angeles
2014,91007,0-17,15,25.6,6037,Los Angeles
2014,91007,18+,37,13.7,6037,Los Angeles
2014,91007,All Ages,52,16.7,6037,Los Angeles
2014,91010,0-17,46,78.2,6037,Los Angeles
2014,91010,18+,64,31.1,6037,Los Angeles
2014,91010,All Ages,110,43.2,6037,Los Angeles
2014,91011,18+,19,13.4,6037,Los Angeles
2014,91011,All Ages,26,13.7,6037,Los Angeles
2014,91016,0-17,55,59.6,6037,Los Angeles
2014,91016,18+,85,27.2,6037,Los Angeles
2014,91016,All Ages,140,35.6,6037,Los Angeles
2014,91020,18+,20,31.5,6037,Los Angeles
2014,91020,All Ages,22,26.6,6037,Los Angeles
2014,91030,0-17,14,28.2,6037,Los Angeles
2014,91030,18+,33,15.5,6037,Los Angeles
2014,91030,All Ages,47,18.8,6037,Los Angeles
2014,91040,0-17,38,92.3,6037,Los Angeles
2014,91040,18+,49,28.4,6037,Los Angeles
2014,91040,All Ages,87,44.9,6037,Los Angeles
2014,91042,0-17,25,47,6037,Los Angeles
2014,91042,18+,69,28.3,6037,Los Angeles
2014,91042,All Ages,94,33.1,6037,Los Angeles
2014,91101,0-17,17,53,6037,Los Angeles
2014,91101,18+,30,18.1,6037,Los Angeles
2014,91101,All Ages,47,27.1,6037,Los Angeles
2014,91103,0-17,59,86.6,6037,Los Angeles
2014,91103,18+,94,41.9,6037,Los Angeles
2014,91103,All Ages,153,53.4,6037,Los Angeles
2014,91104,0-17,31,37.4,6037,Los Angeles
2014,91104,18+,81,27.9,6037,Los Angeles
2014,91104,All Ages,112,30.4,6037,Los Angeles
2014,91105,18+,33,23.8,6037,Los Angeles
2014,91105,All Ages,39,26.1,6037,Los Angeles
2014,91106,0-17,20,50.4,6037,Los Angeles
2014,91106,18+,32,16.7,6037,Los Angeles
2014,91106,All Ages,52,25.4,6037,Los Angeles
2014,91107,0-17,29,44,6037,Los Angeles
2014,91107,18+,44,16.3,6037,Los Angeles
2014,91107,All Ages,73,23.4,6037,Los Angeles
2014,91201,0-17,20,54,6037,Los Angeles
2014,91201,18+,53,29.5,6037,Los Angeles
2014,91201,All Ages,73,35.8,6037,Los Angeles
2014,91202,0-17,16,39.5,6037,Los Angeles
2014,91202,18+,41,19.7,6037,Los Angeles
2014,91202,All Ages,57,24.8,6037,Los Angeles
2014,91203,0-17,15,66.7,6037,Los Angeles
2014,91203,18+,29,23.5,6037,Los Angeles
2014,91203,All Ages,44,34.6,6037,Los Angeles
2014,91204,0-17,29,96.8,6037,Los Angeles
2014,91204,18+,83,63.7,6037,Los Angeles
2014,91204,All Ages,112,72.3,6037,Los Angeles
2014,91205,0-17,51,78,6037,Los Angeles
2014,91205,18+,119,37.3,6037,Los Angeles
2014,91205,All Ages,170,47.8,6037,Los Angeles
2014,91206,0-17,27,47.5,6037,Los Angeles
2014,91206,18+,53,18,6037,Los Angeles
2014,91206,All Ages,80,25.6,6037,Los Angeles
2014,91207,All Ages,13,17.4,6037,Los Angeles
2014,91208,18+,15,12,6037,Los Angeles
2014,91208,All Ages,26,18.5,6037,Los Angeles
2014,91214,0-17,17,30.6,6037,Los Angeles
2014,91214,18+,76,36.7,6037,Los Angeles
2014,91214,All Ages,93,35.2,6037,Los Angeles
2014,91301,18+,31,18.4,6037,Los Angeles
2014,91301,All Ages,40,18.5,6037,Los Angeles
2014,91302,0-17,16,28,6037,Los Angeles
2014,91302,18+,20,10.7,6037,Los Angeles
2014,91302,All Ages,36,15.1,6037,Los Angeles
2014,91303,0-17,77,106.2,6037,Los Angeles
2014,91303,18+,98,52.9,6037,Los Angeles
2014,91303,All Ages,175,66.6,6037,Los Angeles
2014,91304,0-17,107,90.8,6037,Los Angeles
2014,91304,18+,145,37.6,6037,Los Angeles
2014,91304,All Ages,252,51.3,6037,Los Angeles
2014,91306,0-17,126,114.1,6037,Los Angeles
2014,91306,18+,163,43.1,6037,Los Angeles
2014,91306,All Ages,289,61.4,6037,Los Angeles
2014,91307,0-17,26,51,6037,Los Angeles
2014,91307,18+,54,28.3,6037,Los Angeles
2014,91307,All Ages,80,34.2,6037,Los Angeles
2014,91311,0-17,51,75.9,6037,Los Angeles
2014,91311,18+,92,31.3,6037,Los Angeles
2014,91311,All Ages,143,42.8,6037,Los Angeles
2014,91316,0-17,30,58.9,6037,Los Angeles
2014,91316,18+,93,48,6037,Los Angeles
2014,91316,All Ages,123,50.8,6037,Los Angeles
2014,91320,0-17,25,24.3,6111,Ventura
2014,91320,18+,60,18.8,6111,Ventura
2014,91320,All Ages,85,20.3,6111,Ventura
2014,91321,0-17,40,43.6,6037,Los Angeles
2014,91321,18+,79,28,6037,Los Angeles
2014,91321,All Ages,119,32,6037,Los Angeles
2014,91324,0-17,49,93.6,6037,Los Angeles
2014,91324,18+,94,44.9,6037,Los Angeles
2014,91324,All Ages,143,57.4,6037,Los Angeles
2014,91325,0-17,57,91.7,6037,Los Angeles
2014,91325,18+,108,36.4,6037,Los Angeles
2014,91325,All Ages,165,50.6,6037,Los Angeles
2014,91326,0-17,27,40.5,6037,Los Angeles
2014,91326,18+,54,20.1,6037,Los Angeles
2014,91326,All Ages,81,25.4,6037,Los Angeles
2014,91331,0-17,314,101.9,6037,Los Angeles
2014,91331,18+,421,57.5,6037,Los Angeles
2014,91331,All Ages,735,69,6037,Los Angeles
2014,91335,0-17,193,112.1,6037,Los Angeles
2014,91335,18+,270,46.2,6037,Los Angeles
2014,91335,All Ages,463,63.2,6037,Los Angeles
2014,91340,0-17,105,100.4,6037,Los Angeles
2014,91340,18+,143,55.8,6037,Los Angeles
2014,91340,All Ages,248,67.3,6037,Los Angeles
2014,91342,0-17,217,86.5,6037,Los Angeles
2014,91342,18+,305,45,6037,Los Angeles
2014,91342,All Ages,522,55.7,6037,Los Angeles
2014,91343,0-17,195,121.6,6037,Los Angeles
2014,91343,18+,289,64,6037,Los Angeles
2014,91343,All Ages,484,78.8,6037,Los Angeles
2014,91344,0-17,65,65.1,6037,Los Angeles
2014,91344,18+,104,25.4,6037,Los Angeles
2014,91344,All Ages,169,35.6,6037,Los Angeles
2014,91345,0-17,38,88.9,6037,Los Angeles
2014,91345,18+,72,50.8,6037,Los Angeles
2014,91345,All Ages,110,60.6,6037,Los Angeles
2014,91350,0-17,25,34.6,6037,Los Angeles
2014,91350,18+,72,34.3,6037,Los Angeles
2014,91350,All Ages,97,34.3,6037,Los Angeles
2014,91351,0-17,47,52.9,6037,Los Angeles
2014,91351,18+,69,26.9,6037,Los Angeles
2014,91351,All Ages,116,33.6,6037,Los Angeles
2014,91352,0-17,151,126.1,6037,Los Angeles
2014,91352,18+,197,60.5,6037,Los Angeles
2014,91352,All Ages,348,77.4,6037,Los Angeles
2014,91354,0-17,40,49.4,6037,Los Angeles
2014,91354,18+,27,12.8,6037,Los Angeles
2014,91354,All Ages,67,22.2,6037,Los Angeles
2014,91355,0-17,25,35,6037,Los Angeles
2014,91355,18+,49,17.7,6037,Los Angeles
2014,91355,All Ages,74,22.2,6037,Los Angeles
2014,91356,0-17,29,49.3,6037,Los Angeles
2014,91356,18+,111,47.9,6037,Los Angeles
2014,91356,All Ages,140,48.3,6037,Los Angeles
2014,91360,0-17,38,45.2,6111,Ventura
2014,91360,18+,72,19.6,6111,Ventura
2014,91360,All Ages,110,26.2,6111,Ventura
2014,91361,18+,22,15.4,6111,Ventura
2014,91361,All Ages,27,14.7,6111,Ventura
2014,91362,0-17,21,25.7,6111,Ventura
2014,91362,18+,42,18.3,6111,Ventura
2014,91362,All Ages,63,20.2,6111,Ventura
2014,91364,0-17,28,54.8,6037,Los Angeles
2014,91364,18+,39,18.7,6037,Los Angeles
2014,91364,All Ages,67,28,6037,Los Angeles
2014,91367,0-17,34,44.4,6037,Los Angeles
2014,91367,18+,105,30.7,6037,Los Angeles
2014,91367,All Ages,139,34.2,6037,Los Angeles
2014,91381,0-17,18,33.7,6037,Los Angeles
2014,91381,18+,18,21.4,6037,Los Angeles
2014,91381,All Ages,36,24.6,6037,Los Angeles
2014,91384,0-17,24,38.1,6037,Los Angeles
2014,91384,18+,41,18.4,6037,Los Angeles
2014,91384,All Ages,65,23.5,6037,Los Angeles
2014,91387,0-17,51,44.3,6037,Los Angeles
2014,91387,18+,132,43.4,6037,Los Angeles
2014,91387,All Ages,183,43.6,6037,Los Angeles
2014,91390,0-17,19,36.4,6037,Los Angeles
2014,91390,18+,25,14.4,6037,Los Angeles
2014,91390,All Ages,44,20.1,6037,Los Angeles
2014,91401,0-17,67,74.1,6037,Los Angeles
2014,91401,18+,118,36,6037,Los Angeles
2014,91401,All Ages,185,45.8,6037,Los Angeles
2014,91402,0-17,240,119.7,6037,Los Angeles
2014,91402,18+,385,74.8,6037,Los Angeles
2014,91402,All Ages,625,86.4,6037,Los Angeles
2014,91403,0-17,29,74.9,6037,Los Angeles
2014,91403,18+,68,34.2,6037,Los Angeles
2014,91403,All Ages,97,44.7,6037,Los Angeles
2014,91405,0-17,146,116.6,6037,Los Angeles
2014,91405,18+,275,73.5,6037,Los Angeles
2014,91405,All Ages,421,84.6,6037,Los Angeles
2014,91406,0-17,127,91.9,6037,Los Angeles
2014,91406,18+,199,48.3,6037,Los Angeles
2014,91406,All Ages,326,59.5,6037,Los Angeles
2014,91411,0-17,45,79.7,6037,Los Angeles
2014,91411,18+,128,62.5,6037,Los Angeles
2014,91411,All Ages,173,67,6037,Los Angeles
2014,91423,0-17,12,21.8,6037,Los Angeles
2014,91423,18+,62,25,6037,Los Angeles
2014,91423,All Ages,74,24.2,6037,Los Angeles
2014,91436,18+,32,23.4,6037,Los Angeles
2014,91436,All Ages,39,22.8,6037,Los Angeles
2014,91501,18+,53,28.2,6037,Los Angeles
2014,91501,All Ages,64,28.4,6037,Los Angeles
2014,91502,18+,24,25.2,6037,Los Angeles
2014,91502,All Ages,32,29.7,6037,Los Angeles
2014,91504,0-17,17,33.6,6037,Los Angeles
2014,91504,18+,47,22.3,6037,Los Angeles
2014,91504,All Ages,64,25.2,6037,Los Angeles
2014,91505,0-17,19,34.3,6037,Los Angeles
2014,91505,18+,67,27.3,6037,Los Angeles
2014,91505,All Ages,86,29.1,6037,Los Angeles
2014,91506,0-17,14,40.1,6037,Los Angeles
2014,91506,18+,59,40.2,6037,Los Angeles
2014,91506,All Ages,73,40.2,6037,Los Angeles
2014,91601,0-17,68,99.7,6037,Los Angeles
2014,91601,18+,113,37.4,6037,Los Angeles
2014,91601,All Ages,181,53.5,6037,Los Angeles
2014,91602,18+,36,26.3,6037,Los Angeles
2014,91602,All Ages,40,23.9,6037,Los Angeles
2014,91604,0-17,17,34.8,6037,Los Angeles
2014,91604,18+,45,18.5,6037,Los Angeles
2014,91604,All Ages,62,22.7,6037,Los Angeles
2014,91605,0-17,140,100.3,6037,Los Angeles
2014,91605,18+,224,52,6037,Los Angeles
2014,91605,All Ages,364,64.4,6037,Los Angeles
2014,91606,0-17,102,101.5,6037,Los Angeles
2014,91606,18+,143,45,6037,Los Angeles
2014,91606,All Ages,245,59.5,6037,Los Angeles
2014,91607,0-17,51,96.5,6037,Los Angeles
2014,91607,18+,72,29.4,6037,Los Angeles
2014,91607,All Ages,123,46.7,6037,Los Angeles
2014,91701,0-17,41,50.5,6071,San Bernardino
2014,91701,18+,68,20.1,6071,San Bernardino
2014,91701,All Ages,109,28,6071,San Bernardino
2014,91702,0-17,178,108.8,6037,Los Angeles
2014,91702,18+,203,43.2,6037,Los Angeles
2014,91702,All Ages,381,60.1,6037,Los Angeles
2014,91706,0-17,222,103,6037,Los Angeles
2014,91706,18+,227,43.8,6037,Los Angeles
2014,91706,All Ages,449,59,6037,Los Angeles
2014,91708,0-17,14,73.4,6071,San Bernardino
2014,91708,18+,12,35.6,6071,San Bernardino
2014,91708,All Ages,26,45.3,6071,San Bernardino
2014,91709,0-17,79,43.5,6071,San Bernardino
2014,91709,18+,83,16,6071,San Bernardino
2014,91709,All Ages,162,23.1,6071,San Bernardino
2014,91710,0-17,193,101.9,6071,San Bernardino
2014,91710,18+,209,35.5,6071,San Bernardino
2014,91710,All Ages,402,52.6,6071,San Bernardino
2014,91711,0-17,19,30.6,6037,Los Angeles
2014,91711,18+,48,17.8,6037,Los Angeles
2014,91711,All Ages,67,21.1,6037,Los Angeles
2014,91722,0-17,57,65.1,6037,Los Angeles
2014,91722,18+,99,36.6,6037,Los Angeles
2014,91722,All Ages,156,44,6037,Los Angeles
2014,91723,0-17,31,68.1,6037,Los Angeles
2014,91723,18+,59,40.5,6037,Los Angeles
2014,91723,All Ages,90,47.6,6037,Los Angeles
2014,91724,0-17,50,87.4,6037,Los Angeles
2014,91724,18+,75,34.5,6037,Los Angeles
2014,91724,All Ages,125,48.1,6037,Los Angeles
2014,91730,0-17,106,64.6,6071,San Bernardino
2014,91730,18+,145,30.1,6071,San Bernardino
2014,91730,All Ages,251,39,6071,San Bernardino
2014,91731,0-17,70,93.6,6037,Los Angeles
2014,91731,18+,67,32.5,6037,Los Angeles
2014,91731,All Ages,137,48.2,6037,Los Angeles
2014,91732,0-17,181,104.6,6037,Los Angeles
2014,91732,18+,213,46.1,6037,Los Angeles
2014,91732,All Ages,394,61.2,6037,Los Angeles
2014,91733,0-17,112,88.7,6037,Los Angeles
2014,91733,18+,126,40.5,6037,Los Angeles
2014,91733,All Ages,238,52.9,6037,Los Angeles
2014,91737,0-17,35,71,6071,San Bernardino
2014,91737,18+,40,20.1,6071,San Bernardino
2014,91737,All Ages,75,33.2,6071,San Bernardino
2014,91739,0-17,41,40.1,6071,San Bernardino
2014,91739,18+,63,23.2,6071,San Bernardino
